Order_ID,Product_ID,Warehouse_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Order_Status,Quantity_Ordered
ORD539447,PRD1013,WH07,SUP004,04/07/2023,2023-07-19,,Cancelled,136
ORD528356,PRD1018,WH06,SUP003,2023-10-25,2023-10-29,2023-11-01,Delivered,189
ORD541367,PRD1036,WH08,SUP009,2024-01-28,2024-02-06,,In Transit,29
ORD534444,PRD1046,WH06,SUP011,2023-01-05,2023-01-11,,Delayed,65
ORD530702,PRD1046,WH05,SUP010,2024-08-20,2024-08-30,2024-08-30,Delivered,84
ORD518976,PRD1042,WH02,SUP005,2024-04-15,2024-04-28,2024-04-28,Delivered,161
ORD534416,PRD1023,WH03,SUP008,2023-02-15,2023-02-18,,Cancelled,151
ORD520496,PRD1043,WH04,SUP010,2023-05-03,2023-05-17,2023-05-20,Delivered,160
ORD518707,PRD1047,WH01,SUP011,2024-04-16,2024-04-21,2024-04-24,Delivered,66
ORD505603,PRD1005,WH08,SUP008,2023-11-24,2023-11-28,,In Transit,146
ORD548023,PRD1032,WH07,SUP005,2024-03-08,2024-03-09,2024-03-09,Delivered,123
ORD517186,PRD1011,WH07,SUP010,2024-02-11,2024-02-13,,Delayed,168
ORD507917,PRD1044,WH02,SUP002,2024-02-20,2024-02-21,,Delayed,135
ORD510586,PRD1005,WH06,SUP010,2023-01-02,2023-01-06,,In Transit,51
ORD520471,PRD1045,WH03,SUP005,2024-06-05,2024-06-12,,Cancelled,124
ORD550441,PRD1011,WH01,SUP012,2023-11-30,2023-12-08,,Cancelled,142
ORD533106,PRD1041,WH01,SUP007,2024-02-14,2024-02-24,2024-02-26,Delivered,72
ORD504306,PRD1041,WH03,SUP003,2024-07-17,2024-07-23,,Cancelled,119
ORD549221,PRD1033,WH02,SUP005,2024-06-16,2024-07-01,2024-07-01,Delivered,199
ORD535866,PRD1008,WH05,SUP006,2024-01-15,2024-01-28,2024-01-28,Delivered,53
ORD548461,PRD1044,WH05,SUP001,2024-04-02,2024-04-04,2024-04-04,Delivered,166
ORD522719,PRD1037,WH01,SUP004,2024-02-29,2024-03-10,,Delayed,179
ORD507200,PRD1037,WH04,SUP004,2023-04-12,2023-04-25,2023-04-25,Delivered,86
ORD541788,PRD1045,WH05,SUP002,2023-01-17,2023-01-28,,Delayed,114
ORD508861,PRD1013,WH07,SUP001,2023-01-29,2023-02-06,2023-02-13,Delivered,32
ORD500157,PRD1010,WH04,SUP010,05/06/2024,2024-06-12,,In Transit,15
ORD508551,PRD1024,WH07,SUP006,2024-07-23,2024-08-02,,Delayed,144
ORD533702,PRD1039,WH05,SUP006,2023-06-26,2023-06-27,,In Transit,155
ORD509250,PRD1033,WH07,SUP002,06/04/2023,2023-04-15,,Delayed,151
ORD523695,PRD1006,WH02,SUP007,2024-10-30,2024-11-05,2024-11-05,Delivered,153
ORD545810,PRD1028,WH03,SUP002,2024-01-13,2024-01-24,,In Transit,146
ORD537966,PRD1006,WH03,SUP007,2023-12-25,2024-01-09,,In Transit,105
ORD513181,PRD1006,WH05,SUP009,2024-08-01,2024-08-16,2024-08-23,Delivered,16
ORD536815,PRD1043,WH06,SUP011,2023-07-03,2023-07-08,,Cancelled,26
ORD518286,PRD1010,WH06,SUP005,2023-12-29,2024-01-09,2024-01-09,Delivered,151
ORD512675,PRD1007,WH04,SUP002,2023-05-19,2023-05-31,2023-05-31,Delivered,32
ORD541129,PRD1010,WH02,SUP010,2023-07-05,2023-07-20,2023-07-20,Delivered,195
ORD539912,PRD1008,WH05,SUP003,07/07/2023,2023-07-17,2023-07-20,Delivered,79
ORD510114,PRD1022,WH08,SUP011,08/07/2024,2024-08-15,2024-08-15,Delivered,53
ORD533195,PRD1002,WH05,SUP004,2023-05-16,2023-05-19,2023-05-24,Delivered,121
ORD506953,PRD1030,WH02,SUP009,05-06-2023,2023-06-19,2023-06-26,Delivered,45
ORD533491,PRD1004,WH03,SUP005,2024-10-21,2024-10-30,2024-10-30,Delivered,188
ORD505107,PRD1012,WH08,SUP007,2023-06-14,2023-06-20,2023-06-20,Delivered,46
ORD520234,PRD1009,WH06,SUP002,08/22/2023,2023-08-26,2023-08-26,Delivered,42
ORD544285,PRD1027,WH02,SUP009,2023-01-24,2023-02-04,2023-02-04,Delivered,6
ORD508399,PRD1044,WH02,SUP001,2023-12-28,2024-01-11,,Delayed,168
ORD515132,PRD1039,WH06,SUP010,2024-07-01,2024-07-15,2024-07-20,Delivered,167
ORD537028,PRD1040,WH03,SUP009,2024-02-20,2024-03-03,,Cancelled,132
ORD535737,PRD1023,WH03,SUP002,2024-04-07,2024-04-20,2024-04-25,Delivered,69
ORD511014,PRD1042,WH04,SUP006,2024-03-05,2024-03-13,2024-03-13,Delivered,126
ORD529459,PRD1017,WH08,SUP012,2024-04-07,2024-04-11,,Delayed,35
ORD519283,PRD1005,WH04,SUP004,2024-11-22,2024-11-26,,In Transit,30
ORD518267,PRD1032,WH03,SUP002,2024-11-13,2024-11-17,2024-11-17,Delivered,63
ORD517549,PRD1005,WH07,SUP004,06/08/2024,2024-06-17,2024-06-17,Delivered,14
ORD521206,PRD1041,WH07,SUP008,2023-07-23,2023-07-25,,Delayed,35
ORD529518,PRD1017,WH08,SUP003,09/03/2023,2023-03-12,2023-03-12,Delivered,106
ORD517167,PRD1044,WH02,SUP011,2023-05-27,2023-05-29,2023-05-30,Delivered,74
ORD534962,PRD1030,WH03,SUP001,2023-01-05,2023-01-18,,In Transit,162
ORD520355,PRD1018,WH07,SUP010,2023-07-19,2023-07-31,2023-07-31,Delivered,85
ORD529543,PRD1037,WH05,SUP010,10-10-2024,2024-10-13,2024-10-16,Delivered,37
ORD522501,PRD1037,WH03,SUP003,2024-04-09,2024-04-24,,In Transit,192
ORD532024,PRD1039,WH08,SUP005,10-03-2024,2024-03-25,,In Transit,95
ORD524290,PRD1018,WH04,SUP007,2023-01-19,2023-01-27,2023-01-27,Delivered,191
ORD508372,PRD1030,WH02,SUP009,27/02/2023,2023-03-11,2023-03-12,Delivered,149
ORD504340,PRD1021,WH05,SUP007,2023-01-09,2023-01-11,,In Transit,157
ORD520339,PRD1013,WH07,SUP009,2023-07-14,2023-07-18,2023-07-23,Delivered,31
ORD521615,PRD1021,WH03,SUP003,09/15/2023,2023-09-18,,In Transit,86
ORD544730,PRD1030,WH03,SUP008,2024-03-09,2024-03-11,2024-03-14,Delivered,116
ORD523335,PRD1042,WH08,SUP009,2023-05-02,2023-05-16,,In Transit,67
ORD505667,PRD1001,WH06,SUP004,2024-02-19,2024-03-01,2024-03-06,Delivered,170
ORD518479,PRD1041,WH02,SUP001,2024-05-01,2024-05-13,2024-05-13,Delivered,93
ORD550031,PRD1027,WH08,SUP007,2024-02-27,2024-03-10,,Cancelled,70
ORD510254,PRD1015,WH01,SUP001,2024-10-24,2024-10-25,2024-10-25,Delivered,164
ORD520512,PRD1030,WH03,SUP002,2023-09-19,2023-10-03,,In Transit,30
ORD512177,PRD1045,WH05,SUP007,08/04/2024,2024-04-16,,In Transit,187
ORD545383,PRD1038,WH05,SUP008,2023-01-15,2023-01-21,2023-01-28,Delivered,144
ORD527406,PRD1014,WH03,SUP003,2023-06-07,2023-06-08,,In Transit,87
ORD523495,PRD1023,WH04,SUP011,2024-09-21,2024-09-22,2024-09-23,Delivered,191
ORD524100,PRD1008,WH05,SUP002,2023-07-06,2023-07-21,,Cancelled,150
ORD543783,PRD1002,WH07,SUP009,2024-08-29,2024-09-05,2024-09-08,Delivered,42
ORD544723,PRD1007,WH03,SUP009,2024-08-20,2024-08-27,2024-08-29,Delivered,182
ORD534256,PRD1019,WH04,SUP005,2023-08-20,2023-09-02,,In Transit,43
ORD536636,PRD1013,WH03,SUP010,2023-03-16,2023-03-21,,Delayed,11
ORD537788,PRD1026,WH05,SUP005,2024-09-29,2024-10-11,2024-10-11,Delivered,143
ORD517143,PRD1040,WH08,SUP009,14/11/2023,2023-11-17,2023-11-17,Delivered,158
ORD508659,PRD1032,WH04,SUP006,2023-02-06,2023-02-10,,Cancelled,35
ORD550034,PRD1048,WH01,SUP003,2024-03-07,2024-03-22,2024-03-29,Delivered,148
ORD516375,PRD1041,WH03,SUP012,2023-06-27,2023-07-02,2023-07-09,Delivered,190
ORD535857,PRD1019,WH03,SUP012,2023-05-14,2023-05-26,,Cancelled,178
ORD540957,PRD1014,WH02,SUP006,2024-10-27,2024-10-31,,Cancelled,13
ORD502729,PRD1007,WH01,SUP002,2023-07-14,2023-07-17,,Delayed,134
ORD522706,PRD1018,WH05,SUP005,05/15/2024,2024-05-30,2024-05-30,Delivered,90
ORD545172,PRD1026,WH08,SUP002,2023-10-28,2023-11-05,,Delayed,122
ORD515461,PRD1033,WH01,SUP006,2023-11-24,2023-12-09,2023-12-09,Delivered,171
ORD506821,PRD1002,WH03,SUP003,2023-02-22,2023-02-27,2023-02-27,Delivered,112
ORD548063,PRD1043,WH07,SUP005,2024-10-22,2024-10-31,,Delayed,46
ORD551928,PRD1021,WH01,SUP003,2024-08-15,2024-08-29,,Cancelled,123
ORD507043,PRD1038,WH05,SUP006,2023-10-06,2023-10-17,,Delayed,154
ORD503238,PRD1028,WH01,SUP009,2023-08-27,2023-09-10,2023-09-15,Delivered,15
ORD511314,PRD1045,WH08,SUP004,2024-01-14,2024-01-29,2024-01-31,Delivered,173
ORD520778,PRD1034,WH07,SUP003,2024-06-18,2024-06-30,2024-06-30,Delivered,69
ORD531232,PRD1010,WH08,SUP010,2023-09-16,2023-09-26,2023-09-29,Delivered,85
ORD547003,PRD1007,WH02,SUP010,2024-05-14,2024-05-18,2024-05-18,Delivered,69
ORD501171,PRD1003,WH02,SUP002,2024-06-02,2024-06-07,2024-06-14,Delivered,48
ORD537877,PRD1011,WH07,SUP008,2023-12-06,2023-12-07,,In Transit,172
ORD502256,PRD1037,WH07,SUP009,2024-05-24,2024-06-05,,Cancelled,44
ORD546917,PRD1044,WH03,SUP007,2024-07-28,2024-08-03,2024-08-03,Delivered,127
ORD506192,PRD1040,WH02,SUP001,2024-07-10,2024-07-13,,Cancelled,154
ORD501450,PRD1009,WH04,SUP005,2024-07-20,2024-07-24,2024-07-26,Delivered,190
ORD529798,PRD1028,WH04,SUP006,2023-07-23,2023-08-06,2023-08-06,Delivered,50
ORD530549,PRD1015,WH04,SUP004,2023-08-20,2023-08-25,,In Transit,166
ORD531098,PRD1021,WH02,SUP003,2023-04-16,2023-04-26,,Delayed,45
ORD537986,PRD1015,WH01,SUP010,26-11-2023,2023-12-01,2023-12-06,Delivered,11
ORD508449,PRD1032,WH04,SUP003,2024-12-19,2024-12-25,2024-12-26,Delivered,32
ORD500833,PRD1021,WH02,SUP008,2023-04-23,2023-05-02,2023-05-07,Delivered,200
ORD544921,PRD1035,WH06,SUP008,2023-09-14,2023-09-23,,Cancelled,86
ORD520230,PRD1013,WH07,SUP005,2023-01-14,2023-01-21,,Cancelled,182
ORD511827,PRD1009,WH03,SUP009,2023-06-19,2023-06-24,,In Transit,128
ORD511134,PRD1012,WH03,SUP010,2023-05-06,2023-05-14,2023-05-14,Delivered,68
ORD521880,PRD1037,WH04,SUP001,2023-05-06,2023-05-13,2023-05-16,Delivered,123
ORD535989,PRD1026,WH04,SUP005,2023-10-03,2023-10-16,2023-10-16,Delivered,152
ORD504054,PRD1045,WH04,SUP006,04/13/2023,2023-04-22,,In Transit,101
ORD546541,PRD1026,WH05,SUP011,2023-11-01,2023-11-09,,Delayed,45
ORD527917,PRD1018,WH06,SUP012,2023-02-07,2023-02-09,,Cancelled,162
ORD536629,PRD1001,WH08,SUP003,2023-12-02,2023-12-14,,Delayed,185
ORD530050,PRD1017,WH07,SUP006,2024-11-02,2024-11-17,2024-11-17,Delivered,65
ORD532118,PRD1014,WH06,SUP003,2023-04-01,2023-04-06,,In Transit,196
ORD524118,PRD1045,WH03,SUP011,2024-08-05,2024-08-14,2024-08-15,Delivered,22
ORD525239,PRD1007,WH04,SUP006,2023-03-16,2023-03-20,2023-03-23,Delivered,111
ORD516409,PRD1044,WH07,SUP001,2024-02-09,2024-02-15,,Cancelled,196
ORD502011,PRD1034,WH06,SUP010,2024-08-14,2024-08-26,,Cancelled,196
ORD529142,PRD1020,WH01,SUP003,2023-01-06,2023-01-11,,In Transit,138
ORD534115,PRD1002,WH07,SUP009,2024-03-10,2024-03-11,,Delayed,184
ORD545516,PRD1036,WH05,SUP005,2023-07-28,2023-08-08,2023-08-13,Delivered,193
ORD527139,PRD1040,WH08,SUP008,2024-01-03,2024-01-15,,Delayed,196
ORD508531,PRD1027,WH04,SUP012,2024-07-18,2024-07-24,,Cancelled,159
ORD530306,PRD1012,WH06,SUP005,23-01-2024,2024-02-01,,Cancelled,53
ORD520940,PRD1030,WH03,SUP006,2024-10-17,2024-10-26,,In Transit,106
ORD501372,PRD1034,WH07,SUP002,2024-11-28,2024-11-29,,Delayed,68
ORD551741,PRD1036,WH06,SUP002,2023-02-16,2023-03-03,2023-03-08,Delivered,62
ORD518440,PRD1006,WH08,SUP011,2023-03-20,2023-04-03,2023-04-03,Delivered,135
ORD544316,PRD1014,WH04,SUP006,2024-03-10,2024-03-24,2024-03-24,Delivered,49
ORD530815,PRD1024,WH02,SUP008,2023-02-28,2023-03-09,2023-03-09,Delivered,109
ORD525926,PRD1022,WH02,SUP001,2024-03-21,2024-03-29,2024-03-29,Delivered,121
ORD501774,PRD1044,WH05,SUP006,2023-08-27,2023-09-06,,Cancelled,135
ORD524537,PRD1027,WH04,SUP007,2024-06-10,2024-06-15,,Delayed,166
ORD545368,PRD1044,WH05,SUP012,06/08/2024,2024-08-18,2024-08-20,Delivered,169
ORD502194,PRD1032,WH08,SUP007,2024-07-28,2024-08-08,2024-08-08,Delivered,139
ORD531545,PRD1036,WH08,SUP007,2024-04-21,2024-04-26,2024-04-26,Delivered,115
ORD500003,PRD1027,WH08,SUP012,2024-08-31,2024-09-08,2024-09-08,Delivered,64
ORD549339,PRD1008,WH08,SUP004,2023-06-03,2023-06-15,2023-06-15,Delivered,181
ORD532945,PRD1029,WH03,SUP003,13/12/2023,2023-12-16,,Delayed,32
ORD500577,PRD1003,WH04,SUP008,2023-04-07,2023-04-16,,Delayed,58
ORD500455,PRD1048,WH07,SUP004,2024-06-07,2024-06-20,,Cancelled,183
ORD532452,PRD1020,WH05,SUP005,2023-10-21,2023-10-26,2023-10-31,Delivered,150
ORD540094,PRD1017,WH03,SUP002,2023-11-19,2023-11-27,,Delayed,14
ORD525478,PRD1020,WH06,SUP012,2024-10-22,2024-11-04,,Cancelled,154
ORD510463,PRD1045,WH05,SUP003,2023-06-11,2023-06-15,2023-06-22,Delivered,89
ORD541076,PRD1044,WH03,SUP005,06/26/2024,2024-07-11,2024-07-12,Delivered,141
ORD503370,PRD1025,WH05,SUP010,2024-04-16,2024-04-18,,In Transit,109
ORD508158,PRD1008,WH01,SUP005,2023-10-04,2023-10-08,2023-10-08,Delivered,98
ORD543315,PRD1026,WH04,SUP006,2024-07-08,2024-07-18,,Cancelled,187
ORD531841,PRD1014,WH07,SUP010,2023-07-24,2023-08-02,,Delayed,40
ORD505657,PRD1041,WH06,SUP003,2024-05-07,2024-05-13,2024-05-15,Delivered,107
ORD521962,PRD1027,WH01,SUP005,2024-10-26,2024-10-30,2024-10-30,Delivered,15
ORD506382,PRD1021,WH03,SUP004,2023-02-14,2023-02-23,2023-02-24,Delivered,85
ORD544491,PRD1015,WH04,SUP009,2023-07-22,2023-08-06,,Cancelled,153
ORD549599,PRD1002,WH07,SUP004,2023-09-14,2023-09-29,2023-09-29,Delivered,133
ORD536361,PRD1006,WH03,SUP003,2024-02-29,2024-03-12,2024-03-12,Delivered,192
ORD504266,PRD1033,WH06,SUP010,2023-08-16,2023-08-30,2023-08-30,Delivered,67
ORD511668,PRD1008,WH03,SUP011,2024-04-16,2024-04-26,,In Transit,188
ORD522975,PRD1045,WH05,SUP005,2024-10-23,2024-10-25,2024-10-25,Delivered,39
ORD514344,PRD1022,WH05,SUP001,2024-10-07,2024-10-11,2024-10-14,Delivered,200
ORD509714,PRD1014,WH08,SUP005,2024-10-04,2024-10-15,,Cancelled,151
ORD527395,PRD1009,WH04,SUP002,2023-03-26,2023-04-05,,Delayed,30
ORD550738,PRD1005,WH07,SUP007,2024-02-06,2024-02-14,,In Transit,118
ORD531474,PRD1005,WH06,SUP007,2024-08-22,2024-08-28,,Delayed,147
ORD510993,PRD1014,WH07,SUP010,2023-03-17,2023-03-27,2023-04-01,Delivered,32
ORD501027,PRD1030,WH07,SUP010,2024-09-26,2024-09-28,2024-09-28,Delivered,121
ORD538796,PRD1017,WH07,SUP008,2023-12-09,2023-12-22,,Cancelled,167
ORD524004,PRD1004,WH01,SUP004,2024-12-22,2024-12-23,,Delayed,125
ORD523650,PRD1023,WH05,SUP004,2023-01-27,2023-02-02,2023-02-04,Delivered,53
ORD515951,PRD1039,WH07,SUP003,2023-09-10,2023-09-18,2023-09-20,Delivered,140
ORD537054,PRD1009,WH08,SUP006,2023-04-08,2023-04-19,,Delayed,174
ORD538966,PRD1029,WH02,SUP006,25/11/2024,2024-11-27,2024-11-28,Delivered,26
ORD539066,PRD1028,WH05,SUP011,2024-05-19,2024-06-03,2024-06-03,Delivered,59
ORD533061,PRD1005,WH07,SUP011,2024-03-11,2024-03-23,2024-03-25,Delivered,87
ORD505918,PRD1023,WH07,SUP012,07/17/2023,2023-07-24,,Cancelled,18
ORD530758,PRD1035,WH08,SUP009,2023-04-27,2023-04-29,2023-05-04,Delivered,67
ORD519532,PRD1044,WH04,SUP001,2024-10-19,2024-11-02,,In Transit,192
ORD503023,PRD1046,WH08,SUP003,2024-02-19,2024-03-03,2024-03-03,Delivered,194
ORD515687,PRD1024,WH07,SUP003,2024-09-01,2024-09-04,,Cancelled,29
ORD530291,PRD1040,WH05,SUP009,2024-04-13,2024-04-17,2024-04-17,Delivered,169
ORD520648,PRD1030,WH04,SUP001,2023-07-23,2023-08-03,2023-08-03,Delivered,177
ORD540756,PRD1017,WH01,SUP003,2023-04-03,2023-04-09,2023-04-11,Delivered,19
ORD530786,PRD1043,WH01,SUP006,2024-02-10,2024-02-17,,In Transit,91
ORD536399,PRD1041,WH02,SUP002,2023-10-28,2023-11-04,2023-11-05,Delivered,15
ORD516120,PRD1020,WH03,SUP006,2023-02-20,2023-03-01,,Cancelled,128
ORD521273,PRD1020,WH05,SUP003,2024-02-20,2024-03-04,2024-03-11,Delivered,5
ORD537370,PRD1044,WH01,SUP009,2023-03-25,2023-03-27,2023-03-30,Delivered,141
ORD504842,PRD1001,WH06,SUP010,2024-01-03,2024-01-05,,In Transit,70
ORD517173,PRD1016,WH03,SUP006,2023-09-25,2023-10-07,,Cancelled,19
ORD524148,PRD1032,WH05,SUP007,2023-01-02,2023-01-10,,Delayed,116
ORD502475,PRD1007,WH06,SUP011,2023-10-28,2023-11-03,2023-11-03,Delivered,86
ORD527163,PRD1008,WH06,SUP005,2023-10-01,2023-10-06,2023-10-06,Delivered,13
ORD536331,PRD1001,WH02,SUP002,2024-06-23,2024-07-08,2024-07-08,Delivered,11
ORD536943,PRD1042,WH01,SUP002,2024-07-28,2024-08-01,2024-08-04,Delivered,165
ORD530950,PRD1037,WH06,SUP010,2023-12-31,2024-01-02,2024-01-05,Delivered,190
ORD537413,PRD1047,WH08,SUP003,2023-05-21,2023-06-01,2023-06-01,Delivered,161
ORD506563,PRD1023,WH03,SUP012,2024-09-26,2024-09-28,2024-10-05,Delivered,68
ORD514369,PRD1033,WH07,SUP011,04/11/2024,2024-11-06,,Cancelled,127
ORD532687,PRD1009,WH01,SUP010,2023-09-11,2023-09-23,,Cancelled,27
ORD519258,PRD1018,WH08,SUP012,2023-04-10,2023-04-14,2023-04-17,Delivered,146
ORD550363,PRD1025,WH03,SUP006,2023-10-07,2023-10-18,2023-10-18,Delivered,54
ORD514219,PRD1035,WH07,SUP008,2023-04-19,2023-04-29,,Delayed,121
ORD507403,PRD1039,WH01,SUP008,2023-01-18,2023-01-31,2023-02-03,Delivered,75
ORD534025,PRD1002,WH03,SUP004,2024-05-04,2024-05-15,,Delayed,152
ORD506716,PRD1045,WH07,SUP008,12/02/2023,2023-12-15,,Cancelled,157
ORD501893,PRD1019,WH03,SUP010,2023-05-12,2023-05-18,2023-05-18,Delivered,18
ORD521634,PRD1042,WH03,SUP005,2023-12-08,2023-12-12,2023-12-14,Delivered,156
ORD548522,PRD1014,WH01,SUP010,2024-04-27,2024-04-29,2024-04-29,Delivered,15
ORD528895,PRD1043,WH05,SUP009,2023-04-04,2023-04-19,,Delayed,145
ORD536377,PRD1018,WH02,SUP011,2023-11-06,2023-11-17,,Cancelled,92
ORD529862,PRD1036,WH01,SUP007,2023-08-04,2023-08-17,2023-08-17,Delivered,90
ORD516612,PRD1029,WH06,SUP003,2024-03-27,2024-04-04,,Delayed,166
ORD507907,PRD1006,WH08,SUP012,2023-09-09,2023-09-11,2023-09-11,Delivered,15
ORD545194,PRD1013,WH05,SUP001,2024-04-15,2024-04-28,2024-05-03,Delivered,139
ORD510092,PRD1021,WH04,SUP005,2024-01-22,2024-01-30,,Delayed,5
ORD505028,PRD1021,WH04,SUP011,05-07-2024,2024-07-07,2024-07-07,Delivered,65
ORD517920,PRD1025,WH01,SUP001,2024-10-19,2024-11-03,,Cancelled,108
ORD507051,PRD1040,WH04,SUP001,2023-09-14,2023-09-18,2023-09-23,Delivered,147
ORD531301,PRD1039,WH05,SUP008,2023-01-09,2023-01-11,2023-01-18,Delivered,24
ORD505804,PRD1023,WH05,SUP010,2024-04-18,2024-04-25,,In Transit,59
ORD516604,PRD1024,WH01,SUP012,2024-11-27,2024-12-12,,Cancelled,62
ORD505090,PRD1014,WH08,SUP008,08/09/2024,2024-09-21,2024-09-28,Delivered,5
ORD551826,PRD1040,WH03,SUP002,2024-10-02,2024-10-07,,In Transit,147
ORD507902,PRD1009,WH04,SUP008,2023-04-04,2023-04-11,2023-04-12,Delivered,63
ORD508787,PRD1036,WH06,SUP004,2023-07-05,2023-07-17,2023-07-17,Delivered,117
ORD546387,PRD1028,WH08,SUP011,2024-05-11,2024-05-18,2024-05-21,Delivered,62
ORD535605,PRD1003,WH02,SUP009,2024-07-20,2024-08-04,,In Transit,16
ORD530714,PRD1005,WH01,SUP002,30/05/2023,2023-06-13,,Delayed,57
ORD508660,PRD1034,WH05,SUP010,2024-04-16,2024-04-30,2024-04-30,Delivered,104
ORD549769,PRD1031,WH06,SUP009,2023-04-19,2023-04-22,,In Transit,121
ORD534602,PRD1032,WH06,SUP004,09/03/2023,2023-09-07,,In Transit,123
ORD536091,PRD1022,WH03,SUP002,15-12-2024,2024-12-17,,In Transit,12
ORD550212,PRD1034,WH03,SUP001,2023-10-14,2023-10-21,,In Transit,176
ORD549516,PRD1030,WH08,SUP011,2024-11-05,2024-11-07,,Delayed,193
ORD503256,PRD1016,WH04,SUP003,2024-03-15,2024-03-16,,Delayed,169
ORD518532,PRD1044,WH07,SUP001,2023-06-24,2023-07-04,2023-07-05,Delivered,115
ORD519855,PRD1047,WH02,SUP002,15/05/2024,2024-05-22,2024-05-22,Delivered,70
ORD532193,PRD1045,WH03,SUP002,2023-03-28,2023-04-11,,Cancelled,82
ORD538494,PRD1024,WH01,SUP006,2023-03-23,2023-03-28,,Cancelled,180
ORD525078,PRD1013,WH06,SUP006,2024-04-30,2024-05-04,,Cancelled,51
ORD533587,PRD1032,WH02,SUP003,2024-05-05,2024-05-07,,Delayed,125
ORD541862,PRD1013,WH08,SUP005,2023-07-24,2023-08-08,,Delayed,5
ORD544405,PRD1023,WH03,SUP007,2023-02-15,2023-02-20,2023-02-20,Delivered,43
ORD501107,PRD1006,WH07,SUP012,2024-04-23,2024-04-28,2024-04-28,Delivered,67
ORD500422,PRD1003,WH01,SUP003,2024-11-10,2024-11-21,2024-11-23,Delivered,96
ORD528362,PRD1036,WH03,SUP011,2023-02-01,2023-02-16,2023-02-19,Delivered,120
ORD542926,PRD1045,WH03,SUP009,2024-11-30,2024-12-06,,Cancelled,117
ORD508796,PRD1031,WH01,SUP002,11/20/2023,2023-12-01,2023-12-02,Delivered,180
ORD547520,PRD1010,WH04,SUP006,2024-07-06,2024-07-15,2024-07-17,Delivered,156
ORD502613,PRD1020,WH02,SUP011,29-07-2024,2024-08-04,2024-08-04,Delivered,173
ORD546303,PRD1024,WH07,SUP007,2024-03-28,2024-04-01,,Delayed,8
ORD534223,PRD1028,WH02,SUP011,05/16/2023,2023-05-19,,In Transit,13
ORD520664,PRD1016,WH07,SUP008,03/23/2024,2024-03-31,2024-04-05,Delivered,81
ORD543338,PRD1011,WH01,SUP007,2023-09-20,2023-10-05,2023-10-05,Delivered,144
ORD549619,PRD1018,WH08,SUP003,08/28/2024,2024-08-30,,Delayed,49
ORD531880,PRD1027,WH05,SUP004,04/27/2024,2024-05-02,2024-05-09,Delivered,49
ORD500255,PRD1037,WH07,SUP006,2024-03-16,2024-03-18,2024-03-18,Delivered,71
ORD500450,PRD1042,WH03,SUP009,2024-07-09,2024-07-21,,Delayed,87
ORD512698,PRD1004,WH04,SUP004,2024-09-28,2024-10-13,2024-10-13,Delivered,78
ORD536772,PRD1026,WH01,SUP011,2024-08-28,2024-09-11,,Delayed,164
ORD533493,PRD1038,WH06,SUP008,2023-11-02,2023-11-16,2023-11-16,Delivered,109
ORD550253,PRD1020,WH04,SUP004,2024-07-07,2024-07-15,2024-07-17,Delivered,130
ORD544293,PRD1014,WH02,SUP006,2023-07-24,2023-08-01,2023-08-01,Delivered,71
ORD544392,PRD1032,WH05,SUP001,2024-12-11,2024-12-17,,Delayed,70
ORD522043,PRD1013,WH02,SUP007,2023-12-11,2023-12-16,,Cancelled,157
ORD543526,PRD1002,WH02,SUP008,17/01/2023,2023-01-26,,Delayed,77
ORD545394,PRD1006,WH02,SUP004,2023-10-03,2023-10-14,,Cancelled,89
ORD547617,PRD1029,WH08,SUP011,2023-11-25,2023-12-10,2023-12-10,Delivered,161
ORD549099,PRD1008,WH07,SUP011,2024-06-04,2024-06-18,2024-06-18,Delivered,161
ORD549233,PRD1046,WH03,SUP003,2024-11-21,2024-11-30,2024-12-05,Delivered,146
ORD527441,PRD1010,WH05,SUP001,2023-06-11,2023-06-24,,Delayed,160
ORD539257,PRD1028,WH05,SUP003,01/16/2023,2023-01-23,2023-01-28,Delivered,41
ORD507461,PRD1022,WH03,SUP012,14/04/2023,2023-04-17,2023-04-24,Delivered,115
ORD525569,PRD1004,WH06,SUP006,2023-01-03,2023-01-10,,Delayed,200
ORD530825,PRD1018,WH03,SUP003,2024-09-27,2024-10-05,,Cancelled,46
ORD539658,PRD1044,WH01,SUP001,2023-05-06,2023-05-13,2023-05-18,Delivered,160
ORD515771,PRD1011,WH07,SUP012,24/08/2023,2023-08-28,2023-08-29,Delivered,143
ORD543127,PRD1014,WH06,SUP007,11/18/2024,2024-11-20,,Cancelled,132
ORD520022,PRD1045,WH08,SUP005,2023-11-01,2023-11-14,,Delayed,107
ORD507555,PRD1006,WH02,SUP004,2024-10-06,2024-10-07,2024-10-07,Delivered,118
ORD509040,PRD1038,WH07,SUP001,2024-01-22,2024-02-06,2024-02-13,Delivered,90
ORD521109,PRD1028,WH08,SUP004,2024-03-03,2024-03-16,2024-03-21,Delivered,53
ORD543512,PRD1026,WH08,SUP011,15-07-2024,2024-07-16,,Cancelled,197
ORD513551,PRD1036,WH01,SUP004,2024-10-08,2024-10-15,2024-10-15,Delivered,109
ORD503433,PRD1012,WH04,SUP005,2024-06-08,2024-06-09,,Cancelled,13
ORD525023,PRD1044,WH06,SUP004,2023-06-17,2023-07-02,,Delayed,46
ORD547574,PRD1003,WH07,SUP005,2023-09-21,2023-09-22,2023-09-22,Delivered,33
